"","V1","V2","V3","V4","V5"
"57",485.239969659597,68.8348016398959,89.9446257203817,48.9037026208825,0.0106454947505021
"58",235.304806381464,22.0375537103973,64.7775910724886,23.6001474317163,0.00582219565029921
"59",454.067819938064,52.4200241570361,21.1135977483355,41.9840317824855,0.00657889666858675
"60",252.639829553664,60.7023193896748,71.8169228406623,30.423930848483,0.00649747355589207
"61",313.06647611782,86.1194481304847,40.4567276546732,97.8855938045308,0.0060140345063229
"62",363.036937080324,78.5391208808869,80.0036469637416,41.9095101673156,0.00978951633518078
"63",265.328916255385,84.5877116313204,36.7833106243052,16.5772051550448,0.00693840349454281
"64",374.101227428764,78.2744599413127,53.4978126222268,76.1456991918385,0.00589484036110457
"65",318.13390571624,56.3178625376895,41.1125706532039,32.8020320320502,0.00683743606362228
"66",264.239965006709,27.8925852361135,57.511944565922,85.9914197772741,0.00787031586847607
"67",436.280215438455,67.0228692237288,27.6560483267531,17.361480074469,0.00926037252503597
"68",543.802502844483,52.312967388425,95.7333323149942,65.6196019449271,0.00983679939640572
"69",313.579397648573,30.8820467418991,80.9328259620816,49.5756895001978,0.00801174496117867
"70",368.575460650027,22.8470823401585,26.7206454719417,28.4482450876385,0.00709704085893014
"71",423.46849264577,66.8254793225788,28.68982082,22.9382221889682,0.00734661074290886
"72",411.667999252677,10.8047026442364,81.502664599102,99.2176357773133,0.00979557096372615
"73",213.2324016653,11.4301475812681,30.8078063395806,39.6482635685243,0.00688831506057657
"74",220.303153805435,39.1635570302606,20.729836083483,54.6229584212415,0.00609547893464159
"75",204.30571725592,31.0217612702399,23.1512302579358,47.7775378758088,0.00582890059134765
"76",371.163846272975,37.753191892989,67.6027494017035,86.4293246390298,0.00953950802488941
"77",379.037603363395,24.1544423950836,38.6406974308193,32.4351368099451,0.00732147055105665
"78",484.101885464042,40.5329001904465,89.6601000265218,63.8338153669611,0.0128079030983648
"79",214.100779592991,69.2518506711349,24.3812553118914,20.1331220474094,0.00596197627282959
"80",382.274940703064,28.5917532234453,81.5795252472162,79.966268746648,0.0101987107707369
"81",520.997144188732,56.6930960770696,16.4824122842401,15.7488761888817,0.00666563801251644
"82",494.226716179401,96.8984815431759,61.1371608334593,82.2241969080642,0.00815677277218787
"83",389.151890855283,89.459970605094,29.9460227461532,91.0874012182467,0.00921915104529222
"84",442.559038940817,55.2226706640795,22.0184584357776,37.7282882318832,0.00715259595910899
"85",539.711526036263,27.0750074647367,47.9744910169393,78.4447688353248,0.00906637512825539
"86",272.703215386719,56.7237797938287,63.0006191972643,88.4818364935927,0.0081336317275539
"87",354.652762319893,92.2086712671444,60.6136538367718,84.4838089938276,0.0084338301604338
"88",292.182438075542,19.4665599148721,63.2852788129821,13.8218767545186,0.00643476197677449
"89",227.920385170728,80.6197638902813,31.498864039313,73.5502500203438,0.00605189795497363
"90",436.094262823462,67.9583314852789,46.0211354633793,17.8177209571004,0.00592908092561926
"91",437.032750528306,44.9139338522218,24.398975786753,74.9569088686258,0.00793082501302557
"92",500.738426484168,54.6839122497477,59.1755599388853,51.3299077143893,0.00801270462307178
"93",535.765898413956,59.276065453887,50.2659808425233,74.5627844892442,0.010210550287889
"94",396.055372152478,15.3442032053135,95.1788762724027,31.7023700475693,0.00849740464445888
"95",379.800661746413,32.9265939444304,14.2299996246584,28.6066217976622,0.00712751874716994
"96",597.431020438671,68.8323431857862,53.6548581183888,90.8786696800962,0.0125856413082269
"97",549.017598293722,42.7795559703372,37.5813962798566,78.4988869074732,0.0107926262256829
"98",234.556475747377,30.4302225564606,77.7943798154593,27.2265779646114,0.00641433114091532
"99",568.813037034124,51.2612205534242,57.294376490172,74.327218204271,0.0118042938339919
"100",227.30552656576,19.9494339176454,48.6655860999599,33.8905643997714,0.00601862415750717
"101",479.008651152253,42.9114915267564,14.8318643821403,27.0931375212967,0.00673232272015135
"102",447.382244560868,59.1077995859087,16.1522848671302,15.0414499943145,0.00826062807730542
"103",493.636429309845,11.2333354656585,88.0627820710652,12.5417683832347,0.0112038324253175
"104",584.44082736969,53.8803887716495,87.4223128031008,28.2897660974413,0.0164104371801281
"105",293.540294002742,74.7172463685274,55.6525763822719,18.5431533865631,0.00662722428085862
"106",446.281667053699,44.9668353958987,29.1188073577359,10.119275865145,0.0069019331465353
"107",206.992730684578,14.5670751365833,72.4138368689455,69.8694348498248,0.00649758102075697
"108",245.269850548357,54.083787407726,40.9053988824598,12.6568337879144,0.00603153796020565
"109",520.33566404134,70.122486539185,65.5972478282638,98.3410579361953,0.00929977507904354
"110",238.214600179344,97.5327065237798,82.2525568469428,55.4414553311653,0.00704448599444246
"111",338.531750440598,82.2470976505429,64.684700705111,33.0293642287143,0.011052767472515
"112",403.956090472639,35.6488239904866,98.8266086368822,88.9677419373766,0.0101782882726807
"113",298.632728774101,56.4599013677798,27.2671997896396,34.2950341640972,0.00843020662212428
"114",224.268831592053,30.1582778687589,78.2916892995127,94.3301896960475,0.00654915276266139
"115",409.310444165021,22.4027998768725,80.2225436759181,96.5530296810903,0.0134240055654178
"116",230.432126391679,90.0805832911283,96.8985161394812,36.4503650018014,0.00773473663420055
"117",533.765073120594,37.5987561233342,91.18777545169,41.0001875413582,0.015833556105731
"118",212.055299431086,56.7103552538902,27.339341447223,34.2376780998893,0.00562836039071222
"119",533.248803019524,85.2477797796018,81.6782023967244,98.6763831181452,0.0205170576939044
"120",472.102596145123,77.1824592468329,88.0938164866529,86.4723015693016,0.0110819122674147
"121",209.218774084002,13.3829799573869,38.1894158897921,35.9201021911576,0.00540365424139085
"122",303.077289834619,72.7931107790209,22.7872942667454,80.0241071893834,0.00706400103957679
"123",282.639177422971,36.7708830698393,44.1121016745456,99.8675124323927,0.00864690188709919
"124",237.11553690955,66.2213502358645,66.9174763257615,76.1789459688589,0.00715787270185063
"125",245.009601768106,27.2136794310063,55.0249132583849,57.9234655643813,0.00629486329192135
"126",561.272474937141,86.3351010461338,22.3044649604708,69.9880202347413,0.0075349878312182
"127",226.61929288879,74.8395869927481,64.6311132702976,21.4724272955209,0.00630853515215168
"128",424.923411943018,92.4797762557864,40.3569374303333,66.8988089263439,0.0111439761451795
"129",292.272370960563,23.9260519831441,36.5930276340805,47.9471446177922,0.00758132030989764
"130",227.434037718922,93.7794140004553,33.6300365556963,61.8634878634475,0.00533753218873858
"131",576.651714742184,42.0866744942032,30.9741703118198,12.5840495317243,0.00909986845569384
"132",488.326341006905,13.9947825297713,18.6187914921902,22.1684806933627,0.00712369805312042
"133",353.24531244114,57.3117740103044,35.5135845812038,99.4376067561097,0.00868849505912475
"134",244.316586572677,50.4566957103088,20.4599696677178,11.2946916674264,0.0063689605706813
"135",529.786498844624,15.5924417125061,56.5590282273479,15.4872933146544,0.00774076839641102
"136",313.01572015509,68.8999553886242,75.1140634343028,40.9276954783127,0.00673183506300198
"137",235.752999968827,88.3204097137786,74.8551681963727,15.9040418756194,0.00691289077559156
"138",587.621422018856,52.4988957494497,39.9556623445824,53.0402814503759,0.0108655448954046
"139",510.635081492364,79.4489861093462,48.4920304757543,69.036220931448,0.0161380306800627
"140",263.591038063169,22.9249567794614,31.6248543746769,34.1679780278355,0.00717277057848193
"141",232.254712004215,69.422555253841,88.5362707730383,74.1890257666819,0.00706773462544611
"142",364.668254740536,32.8486014669761,53.3426822652109,97.7750670537353,0.0123518383615972
"143",574.208359234035,78.2158930902369,61.8590440717526,72.1558459964581,0.0112385746873771
"144",477.286695409566,32.3766571516171,65.6333670415916,17.4267414887436,0.0120195630861957
"145",228.644690383226,72.2254371456802,79.4285027706064,21.7113668983802,0.00621151213751188
"146",300.552089698613,11.1315315729007,54.9838212504983,69.2105738213286,0.0096681294274922
"147",416.944322828203,22.9450349370018,78.5077532217838,13.9400445530191,0.00879102298467007
"148",381.714766845107,25.7980668661185,38.1973000965081,94.5303319627419,0.00834061469429134
"149",474.606086220592,46.4386786706746,93.6133764823899,11.1126096360385,0.00797564398254824
"150",452.634996455163,81.9545215577818,94.3829169590026,49.6458453591913,0.00995826076751351
"151",371.917881444097,71.5929131675512,28.4264784585685,83.2533924630843,0.00771924819202
"152",273.921499866992,42.0323847187683,84.2602212028578,39.6142366877757,0.00627573624447901
"153",552.32494873926,22.0815246505663,38.4694892214611,47.6151667279191,0.0152299421672212
"154",598.291074018925,78.727754522115,30.122356635984,42.406945170369,0.00988821403771758
"155",578.378719091415,58.0371565883979,75.8952613570727,58.558388191741,0.0106934606575097
"156",531.051772367209,21.8093917891383,70.0440027355216,17.6251462916844,0.00897588194665284
"157",431.949807330966,12.3984615597874,12.7679179352708,87.3424855689518,0.0071902889167148
"158",207.543133571744,58.8949550897814,69.7466512420215,77.8844429878518,0.00742434612990725
"159",448.696730658412,51.2987567065284,75.011868798174,18.2120413053781,0.00938925472476048
"160",527.161506097764,35.7020714553073,70.6656451593153,53.6065820232034,0.011544243633182
"161",455.037392303348,91.0157122462988,76.9573235488497,38.6585896299221,0.00983619741709026
"162",571.751233655959,98.1918197637424,25.7929558958858,23.5531116067432,0.00939725194630195
"163",371.2851498276,16.5314631187357,44.680495983921,92.0217681745999,0.00626540541727092
"164",446.908168215305,42.0763975055888,72.1129377768375,11.4764021290466,0.00748694517440842
"165",297.017382085323,21.3242790219374,72.2800710401498,69.3634878774174,0.00652630417119165
"166",446.336281113327,49.4016307103448,49.5064571802504,40.19278120948,0.00763293280282305
"167",478.361768182367,71.3465307280421,60.880428776145,42.4263055855408,0.0108541907488394
"168",594.450244214386,73.4748158673756,12.2816119203344,29.5042247208767,0.0124393662369859
"169",314.868710376322,96.6998378769495,96.62710550474,44.9404606688768,0.00637717937855975
"170",321.34948996827,41.457937292289,38.522858559154,64.3185121612623,0.00880768493764991
"171",389.463058486581,10.2217966201715,13.5438091913238,47.776250813622,0.00745870311928881
"172",384.925700724125,78.8640425074846,47.2345409425907,52.2008216101676,0.0084337813659658
"173",591.308767814189,14.6832439349964,66.9058022415265,20.0985335162841,0.00860371705699002
"174",258.070453535765,80.2689431677572,93.1747231376357,84.9833899317309,0.00801807272860664
"175",323.737940192223,92.6807527942583,73.6615320853889,49.8891457729042,0.00612918362467863
"176",492.745007947087,56.9090257841162,58.9332895982079,78.4690123796463,0.0103275609376192
"177",485.10952051729,63.617737845052,77.2326470445842,92.7319197659381,0.0128474534703777
"178",567.182577028871,64.6423826552927,94.0956878080033,85.0705005787313,0.018099451973836
"179",574.423228111118,68.9350692974404,83.6756660602987,94.6880274335854,0.0153101925075227
"180",318.447133619338,55.6359289167449,18.3976931264624,25.9710559784435,0.00657091928921971
"181",526.459008734673,99.6304668253288,48.0248347809538,65.6354834721424,0.00985642497924386
"182",537.614564783871,91.8286019354127,92.1677990118042,52.7903151814826,0.00941024052022722
"183",407.177910860628,40.1894704834558,27.4194060149603,42.9366495157592,0.00731953162782822
"184",412.807550001889,13.9305970165879,90.5136733781546,42.8802331048064,0.00844678852105439
"185",304.122017417103,18.9471436012536,25.4811300500296,11.8695290829055,0.00671749633382108
"186",206.941533647478,18.1845959997736,31.7534946696833,35.9657491138205,0.0063436357219576
"187",496.178105194122,93.4426503372379,53.5675824945793,67.8963222284801,0.0070164481644835
"188",252.277724817395,63.8199625327252,40.6487570563331,77.4893938330933,0.00560073613400718
"189",257.366589084268,48.0260586226359,21.7177360341884,12.3740264680237,0.00658106039228552
"190",485.095130000263,87.8397535625845,89.8550696950406,47.7269749040715,0.0109692215497742
"191",482.508387044072,78.6082523874938,87.9310374963097,74.1223103227094,0.00980854000058083
"192",227.460131421685,38.0371212144382,64.1632737615146,10.5449824593961,0.00542404694506013
"193",297.705727349967,32.7362971869297,98.7353129894473,96.3459870964289,0.00698764921293744
"194",564.858551602811,37.8486899123527,84.6759566641413,17.5831901305355,0.00915423072038235
"195",426.141551043838,36.1181869939901,36.9503873935901,16.90094019752,0.00618362024252751
"196",480.398907698691,30.4129402665421,30.7352504902519,24.9215862341225,0.00821296810262123
"197",344.021502230316,19.0984603599645,48.0398802133277,61.3975176448002,0.007474994375177
"198",335.852583497763,33.0163412028924,94.3456258298829,29.5985302468762,0.00809518973619634
"199",373.830851912498,95.4945657355711,26.8173606484197,17.6007298915647,0.00623430459773677
"200",589.900061581284,90.0809428538196,64.2726693535224,57.0295399706811,0.0167914871666813
"201",580.40512772277,17.704024463892,78.8421736820601,40.0415652012452,0.00758575774595479
"202",317.807508073747,93.1250490457751,27.1983207040466,53.122322387062,0.00717259129973471
"203",284.184854291379,45.452156055253,79.2167909001,25.4888072027825,0.00707624076138381
"204",282.789720594883,12.4427519971505,48.1990392901935,55.9319085860625,0.00737742448199968
"205",548.484336771071,96.5441317670047,41.4454189408571,30.5324091459624,0.014563640338889
"206",285.558496415615,84.0598506759852,23.4770406386815,42.3407020885497,0.00842803907941554
"207",272.205399814993,70.4686575685628,74.3655455461703,29.5426718401723,0.00639429202413456
"208",229.714968241751,55.6560075143352,88.7885120161809,18.1663700123318,0.00588513796133395
"209",384.067439846694,23.4168497729115,63.8521087029949,15.3689860203303,0.00823577064897016
"210",329.898496810347,37.2791582625359,44.3561182380654,62.952829671558,0.00866213362164601
"211",203.57179986313,76.6763785202056,18.842433555983,16.8522994685918,0.00849513494381646
"212",408.401663694531,36.8015197641216,10.8763335924596,76.2587961694226,0.0118747439404461
"213",488.588866312057,28.5881521273404,77.103937829379,23.9726224238984,0.00901599768858883
"214",498.29886155203,72.4184911302291,17.5339858233929,92.3223161697388,0.00826135696680058
"215",524.276165105402,13.0798610229976,94.7664177999832,94.0799065493047,0.00986155487239522
"216",479.452776908875,95.5855254153721,97.1015471662395,89.1384134953842,0.0121070496023214
"217",356.067844759673,25.4047220246866,83.771240899805,63.2478631078266,0.00871439295656967
"218",373.642861656845,52.6909149461426,43.5955281043425,26.7015099013224,0.00720071099042359
"219",344.006760325283,26.0307100252248,57.2626846609637,64.4749432429671,0.011027953087278
"220",328.666004724801,77.9403431154788,45.0737462984398,85.7660480658524,0.00753737821819774
"221",481.769744679332,50.4989191074856,28.182471471373,41.8078738288023,0.00861279021110456
"222",575.831439904869,73.4059211914428,72.4703497346491,95.9047810430638,0.0116680597542756
"223",251.486057043076,71.6688416432589,17.3337783874013,77.9392058588564,0.00514131730966781
"224",427.630763407797,91.6768667730503,83.0670713679865,72.1689440612681,0.00900864030115105
"225",578.613602835685,39.1647776239552,81.624040780589,49.4075500313193,0.00715330936466334
"226",215.296570863575,44.0156826516613,51.9985281489789,84.0453471546061,0.0080198607572771
"227",420.282515883446,10.0778073212132,65.4690203629434,35.5932437372394,0.00909065103331088
"228",494.285793788731,45.6404744950123,51.1031328723766,23.0122471763752,0.00912174708629189
"229",418.376161903143,22.2021673317067,97.1604874939658,32.5417314213701,0.00722519250714141
"230",459.040602110326,21.1853698058985,69.3868784583174,71.1415242124349,0.00890341907314515
"231",310.529473610222,77.3725484893657,45.9842833783478,32.2829520632513,0.00739032427097568
"232",530.80577775836,71.8938854965381,93.1356978137046,64.5059050922282,0.0139930455400391
"233",243.062337022275,52.8163551772013,46.0159900854342,39.497264274396,0.00671765202499887
"234",407.860945817083,79.7027019807138,33.3487711916678,56.686065797694,0.0117120080378737
"235",444.849837291986,11.3355824886821,82.2544987034053,54.8631834727712,0.0114073292990054
"236",599.306507129222,35.7957138470374,40.5396796413697,42.6881115860306,0.0165663562756191
"237",506.515208631754,17.2856085118838,21.3412634609267,42.7437014156021,0.0122455783029502
"238",202.004955988377,33.1559021747671,54.2673417413607,85.4983206908219,0.00767928341825262
"239",427.349469158798,24.1463265754282,30.6370988022536,96.2421821500175,0.0100642557520188
"240",344.896389078349,55.6426633987576,41.0750032984652,80.4596519377083,0.00892244316469543
"241",235.365352407098,61.076421183534,89.8820473742671,75.2722492674366,0.00603349266866081
"242",520.6727466546,46.2309508025646,12.1006317948923,71.5329927857965,0.00730224823561073
"243",367.304700985551,64.4461737223901,46.0892968694679,32.1381247206591,0.00716514709470531
"244",345.77326271683,88.6253450904042,99.7381313238293,58.8040795642883,0.00870457462300352
"245",354.738750867546,91.3947152951732,70.5873002228327,11.679347618483,0.00592616946575004
"246",386.25503461808,84.2142888973467,37.3496077605523,90.7543180487119,0.0104978080069852
"247",455.871313810349,65.7784574711695,75.0910442764871,49.2231388576329,0.00819316848365697
"248",553.436120692641,14.3985757697374,55.3177219908684,39.9372184905224,0.00832179205652201
"249",511.766182910651,58.6633291793987,77.9861059598625,14.359443555586,0.00759983879346678
"250",460.931013524532,87.3811193322763,34.1863870969974,21.2435831082985,0.00757095940343472
"251",579.026728961617,27.8008540649898,10.0142656639218,86.8941870215349,0.00871418167863475
"252",399.524178635329,88.6033323267475,92.6148589025252,65.4951405525208,0.00970684698634589
"253",316.829330381006,40.6805693544447,57.134145158343,17.9454967216589,0.00693153329878681
"254",296.502305753529,76.2555439490825,22.0509750442579,12.3520318302326,0.00717135082246167
"255",300.129118934274,16.127867042087,83.0935968854465,11.4876974141225,0.00608181530196975
"256",213.612861093134,30.5977506912313,60.4581699729897,44.135045458097,0.00665026797000225
"257",485.239969659597,68.8348016398959,89.9446257203817,48.9037026208825,0.00827348208157236
"258",235.304806381464,22.0375537103973,64.7775910724886,23.6001474317163,0.00622577526389434
"259",454.067819938064,52.4200241570361,21.1135977483355,41.9840317824855,0.00953275353094265
"260",252.639829553664,60.7023193896748,71.8169228406623,30.423930848483,0.00568502521878182
"261",313.06647611782,86.1194481304847,40.4567276546732,97.8855938045308,0.0072624308791952
"262",363.036937080324,78.5391208808869,80.0036469637416,41.9095101673156,0.0063710429529024
"263",265.328916255385,84.5877116313204,36.7833106243052,16.5772051550448,0.00534346353652802
"264",374.101227428764,78.2744599413127,53.4978126222268,76.1456991918385,0.00851416892642255
"265",318.13390571624,56.3178625376895,41.1125706532039,32.8020320320502,0.00705480089285295
"266",264.239965006709,27.8925852361135,57.511944565922,85.9914197772741,0.00865617593328182
"267",436.280215438455,67.0228692237288,27.6560483267531,17.361480074469,0.00817866101126066
"268",543.802502844483,52.312967388425,95.7333323149942,65.6196019449271,0.0109358064544925
"269",313.579397648573,30.8820467418991,80.9328259620816,49.5756895001978,0.00826614521573761
"270",368.575460650027,22.8470823401585,26.7206454719417,28.4482450876385,0.00650245073837506
"271",423.46849264577,66.8254793225788,28.68982082,22.9382221889682,0.00769289817100161
"272",411.667999252677,10.8047026442364,81.502664599102,99.2176357773133,0.00749376419800281
"273",213.2324016653,11.4301475812681,30.8078063395806,39.6482635685243,0.0062059781116975
"274",220.303153805435,39.1635570302606,20.729836083483,54.6229584212415,0.00686987433365478
"275",204.30571725592,31.0217612702399,23.1512302579358,47.7775378758088,0.00641701223600392
"276",371.163846272975,37.753191892989,67.6027494017035,86.4293246390298,0.00807161262795879
"277",379.037603363395,24.1544423950836,38.6406974308193,32.4351368099451,0.00802685117145796
"278",484.101885464042,40.5329001904465,89.6601000265218,63.8338153669611,0.00995070417582326
"279",214.100779592991,69.2518506711349,24.3812553118914,20.1331220474094,0.00572562470573233
"280",382.274940703064,28.5917532234453,81.5795252472162,79.966268746648,0.00866745432068131
"281",520.997144188732,56.6930960770696,16.4824122842401,15.7488761888817,0.0085912423793797
"282",494.226716179401,96.8984815431759,61.1371608334593,82.2241969080642,0.00813022239954035
"283",389.151890855283,89.459970605094,29.9460227461532,91.0874012182467,0.0150909789481797
"284",442.559038940817,55.2226706640795,22.0184584357776,37.7282882318832,0.00774915774088408
"285",539.711526036263,27.0750074647367,47.9744910169393,78.4447688353248,0.0107683480262094
"286",272.703215386719,56.7237797938287,63.0006191972643,88.4818364935927,0.00804106844867989
"287",354.652762319893,92.2086712671444,60.6136538367718,84.4838089938276,0.00689443754663192
"288",292.182438075542,19.4665599148721,63.2852788129821,13.8218767545186,0.00659419705625002
"289",227.920385170728,80.6197638902813,31.498864039313,73.5502500203438,0.00766894738898599
"290",436.094262823462,67.9583314852789,46.0211354633793,17.8177209571004,0.00654875630891964
"291",437.032750528306,44.9139338522218,24.398975786753,74.9569088686258,0.0069658614593386
"292",500.738426484168,54.6839122497477,59.1755599388853,51.3299077143893,0.00938708052893035
"293",535.765898413956,59.276065453887,50.2659808425233,74.5627844892442,0.0079747120326848
"294",396.055372152478,15.3442032053135,95.1788762724027,31.7023700475693,0.0070754436612325
"295",379.800661746413,32.9265939444304,14.2299996246584,28.6066217976622,0.00709472478964064
"296",597.431020438671,68.8323431857862,53.6548581183888,90.8786696800962,0.010833837517634
"297",549.017598293722,42.7795559703372,37.5813962798566,78.4988869074732,0.0188693752403894
"298",234.556475747377,30.4302225564606,77.7943798154593,27.2265779646114,0.00615014482628617
"299",568.813037034124,51.2612205534242,57.294376490172,74.327218204271,0.0166867801487368
"300",227.30552656576,19.9494339176454,48.6655860999599,33.8905643997714,0.00676983163257443
"301",479.008651152253,42.9114915267564,14.8318643821403,27.0931375212967,0.00742065314268382
"302",447.382244560868,59.1077995859087,16.1522848671302,15.0414499943145,0.0108860643212703
"303",493.636429309845,11.2333354656585,88.0627820710652,12.5417683832347,0.00838853190977969
"304",584.44082736969,53.8803887716495,87.4223128031008,28.2897660974413,0.00832840328383509
"305",293.540294002742,74.7172463685274,55.6525763822719,18.5431533865631,0.00706472690608017
"306",446.281667053699,44.9668353958987,29.1188073577359,10.119275865145,0.00826998748003613
"307",206.992730684578,14.5670751365833,72.4138368689455,69.8694348498248,0.00796379603590629
"308",245.269850548357,54.083787407726,40.9053988824598,12.6568337879144,0.00621084879430061
"309",520.33566404134,70.122486539185,65.5972478282638,98.3410579361953,0.00864967873116129
"310",238.214600179344,97.5327065237798,82.2525568469428,55.4414553311653,0.00621890298171936
"311",338.531750440598,82.2470976505429,64.684700705111,33.0293642287143,0.00756144059385912
"312",403.956090472639,35.6488239904866,98.8266086368822,88.9677419373766,0.00631575609020306
"313",298.632728774101,56.4599013677798,27.2671997896396,34.2950341640972,0.0110569190881443
"314",224.268831592053,30.1582778687589,78.2916892995127,94.3301896960475,0.00599089919435748
"315",409.310444165021,22.4027998768725,80.2225436759181,96.5530296810903,0.00892116568177606
"316",230.432126391679,90.0805832911283,96.8985161394812,36.4503650018014,0.00648884265922934
"317",533.765073120594,37.5987561233342,91.18777545169,41.0001875413582,0.0106085710883297
"318",212.055299431086,56.7103552538902,27.339341447223,34.2376780998893,0.00524026189433557
"319",533.248803019524,85.2477797796018,81.6782023967244,98.6763831181452,0.010986176465393
"320",472.102596145123,77.1824592468329,88.0938164866529,86.4723015693016,0.0131479528458036
"321",209.218774084002,13.3829799573869,38.1894158897921,35.9201021911576,0.00616562970915206
"322",303.077289834619,72.7931107790209,22.7872942667454,80.0241071893834,0.00719585932898728
"323",282.639177422971,36.7708830698393,44.1121016745456,99.8675124323927,0.00682419159590133
"324",237.11553690955,66.2213502358645,66.9174763257615,76.1789459688589,0.00731668568317578
"325",245.009601768106,27.2136794310063,55.0249132583849,57.9234655643813,0.00701028446849079
"326",561.272474937141,86.3351010461338,22.3044649604708,69.9880202347413,0.0152164821252646
"327",226.61929288879,74.8395869927481,64.6311132702976,21.4724272955209,0.00614963764246325
